/usr/bin/python3 /home/eap/pycharm-2019.2/helpers/pydev/pydevd.py --multiproc --qt-support=auto --client 127.0.0.1 --port 45705 --file /opt/ssd.pytorch/train.py --dataset_root ./data/SIXRay --dataset SIXRAY
pydev debugger: process 21244 is connecting

Connected to pydev debugger (build 192.5728.105)
/opt/ssd.pytorch/ssd.py:34: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  self.priors = Variable(self.priorbox.forward(), volatile=True)
Loading base network...
Initializing weights...
/opt/ssd.pytorch/train.py:227: UserWarning: nn.init.xavier_uniform is now deprecated in favor of nn.init.xavier_uniform_.
  init.xavier_uniform(param)
Loading the dataset...
Training SSD on: SIXRay
Using the specified args:
Namespace(basenet='vgg16_reducedfc.pth', batch_size=32, cuda=True, dataset='SIXRAY', dataset_root='./data/SIXRay', gamma=0.1, lr=0.0001, momentum=0.9, num_workers=0, resume=None, save_folder='weights/', start_iter=0, visdom=False, weight_decay=0.0005)
/opt/ssd.pytorch/train.py:182: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  targets = [Variable(ann.cuda(), volatile=True) for ann in targets]
/usr/local/lib/python3.7/dist-packages/torch/nn/_reduction.py:43: UserWarning: size_average and reduce args will be deprecated, please use reduction='sum' instead.
  warnings.warn(warning.format(ret))
timer: 8.3067 sec.
iter 13570 || Loss: 2.0818 || timer: 0.3318 sec.
iter 13580 || Loss: 2.1430 || timer: 0.3318 sec.
iter 13590 || Loss: 2.3770 || timer: 0.3346 sec.
iter 13600 || Loss: 2.1797 || timer: 0.3351 sec.
iter 13610 || Loss: 2.1886 || timer: 0.3323 sec.
iter 13620 || Loss: 2.4542 || timer: 0.3320 sec.
iter 13630 || Loss: 2.3452 || timer: 0.3363 sec.
iter 13640 || Loss: 2.0710 || timer: 0.3319 sec.
iter 13650 || Loss: 2.1443 || timer: 0.3308 sec.
iter 13660 || Loss: 3.1121 || timer: 0.3331 sec.
iter 13670 || Loss: 2.4846 || timer: 0.3556 sec.
iter 13680 || Loss: 2.3532 || timer: 0.3352 sec.
iter 13690 || Loss: 1.9633 || timer: 0.3328 sec.
iter 13700 || Loss: 2.4237 || timer: 0.3331 sec.
iter 13710 || Loss: 2.0068 || timer: 0.3323 sec.
iter 13720 || Loss: 1.9022 || timer: 0.3328 sec.
iter 13730 || Loss: 2.4481 || timer: 0.3309 sec.
iter 13740 || Loss: 2.0558 || timer: 0.3327 sec.
iter 13750 || Loss: 2.6214 || timer: 0.3313 sec.
iter 13760 || Loss: 3.1591 || timer: 0.3303 sec.
iter 13770 || Loss: 3.1270 || timer: 0.3321 sec.
iter 13780 || Loss: 2.4837 || timer: 0.3321 sec.
iter 13790 || Loss: 2.5467 || timer: 0.3312 sec.
iter 13800 || Loss: 2.1477 || timer: 0.3331 sec.
iter 13810 || Loss: 2.2558 || timer: 0.3324 sec.
iter 13820 || Loss: 2.0263 || timer: 0.3329 sec.
iter 13830 || Loss: 2.2101 || timer: 0.3349 sec.
iter 13840 || Loss: 2.6257 || timer: 0.3336 sec.
iter 13850 || Loss: 2.2787 || timer: 0.3311 sec.
iter 13860 || Loss: 2.4263 || timer: 0.3329 sec.
iter 13870 || Loss: 2.0981 || timer: 0.3338 sec.
iter 13880 || Loss: 2.5248 || timer: 0.3335 sec.
iter 13890 || Loss: 2.3306 || timer: 0.3307 sec.
iter 13900 || Loss: 2.3540 || timer: 0.3340 sec.
iter 13910 || Loss: 2.7571 || timer: 0.3332 sec.
iter 13920 || Loss: 2.5496 || timer: 0.3313 sec.
iter 13930 || Loss: 2.4668 || timer: 0.3334 sec.
iter 13940 || Loss: 2.0905 || timer: 0.3353 sec.
iter 13950 || Loss: 2.8059 || timer: 0.3347 sec.
iter 13960 || Loss: 1.8886 || timer: 0.3329 sec.
iter 13970 || Loss: 2.0579 || timer: 0.3317 sec.
iter 13980 || Loss: 2.0343 || timer: 0.3307 sec.
iter 13990 || Loss: 2.7546 || timer: 0.3306 sec.
iter 14000 || Loss: 2.0756 || timer: 0.3324 sec.
iter 14010 || Loss: 2.3098 || timer: 0.3320 sec.
iter 14020 || Loss: 2.2888 || timer: 0.3342 sec.
iter 14030 || Loss: 1.9088 || timer: 0.3313 sec.
iter 14040 || Loss: 2.2151 || timer: 0.3329 sec.
iter 14050 || Loss: 2.0015 || timer: 0.3338 sec.
iter 14060 || Loss: 2.2223 || timer: 0.3311 sec.
iter 14070 || Loss: 2.3851 || timer: 0.3358 sec.
iter 14080 || Loss: 2.6807 || timer: 0.3321 sec.
iter 14090 || Loss: 3.1413 || timer: 0.3333 sec.
iter 14100 || Loss: 2.7717 || timer: 0.3318 sec.
iter 14110 || Loss: 2.4587 || timer: 0.3324 sec.
iter 14120 || Loss: 2.4150 || timer: 0.3320 sec.
iter 14130 || Loss: 2.0479 || timer: 0.3301 sec.
iter 14140 || Loss: 2.0098 || timer: 0.3323 sec.
iter 14150 || Loss: 2.2964 || timer: 0.3361 sec.
iter 14160 || Loss: 1.9278 || timer: 0.3346 sec.
iter 14170 || Loss: 2.2227 || timer: 0.3331 sec.
iter 14180 || Loss: 2.5597 || timer: 0.3333 sec.
iter 14190 || Loss: 2.2429 || timer: 0.3308 sec.
iter 14200 || Loss: 2.8416 || timer: 0.3330 sec.
iter 14210 || Loss: 2.2185 || timer: 0.3322 sec.
iter 14220 || Loss: 1.7601 || timer: 0.3317 sec.
iter 14230 || Loss: 2.2056 || timer: 0.3330 sec.
iter 14240 || Loss: 2.4922 || timer: 0.3327 sec.
iter 14250 || Loss: 2.0590 || timer: 0.3327 sec.
iter 14260 || Loss: 2.1070 || timer: 0.3331 sec.
iter 14270 || Loss: 2.5408 || timer: 0.3365 sec.
iter 14280 || Loss: 2.2468 || timer: 0.3310 sec.
iter 14290 || Loss: 2.2427 || timer: 0.3316 sec.
iter 14300 || Loss: 2.4876 || timer: 0.3312 sec.
iter 14310 || Loss: 2.3424 || timer: 0.3332 sec.
iter 14320 || Loss: 2.4869 || timer: 0.3337 sec.
iter 14330 || Loss: 2.1566 || timer: 0.3319 sec.
iter 14340 || Loss: 2.3541 || timer: 0.3333 sec.
iter 14350 || Loss: 2.3093 || timer: 0.3311 sec.
iter 14360 || Loss: 2.2376 || timer: 0.3342 sec.
iter 14370 || Loss: 2.1049 || timer: 0.3334 sec.
iter 14380 || Loss: 2.2227 || timer: 0.3322 sec.
iter 14390 || Loss: 2.3025 || timer: 0.3309 sec.
iter 14400 || Loss: 2.3286 || timer: 0.3328 sec.
iter 14410 || Loss: 2.3071 || timer: 0.3335 sec.
iter 14420 || Loss: 2.8199 || timer: 0.3306 sec.
iter 14430 || Loss: 2.2396 || timer: 0.3320 sec.
iter 14440 || Loss: 2.4705 || timer: 0.3336 sec.
iter 14450 || Loss: 2.6295 || timer: 0.3331 sec.
iter 14460 || Loss: 1.9085 || timer: 0.3344 sec.
iter 14470 || Loss: 2.4869 || timer: 0.3343 sec.
iter 14480 || Loss: 1.9678 || timer: 0.3342 sec.
iter 14490 || Loss: 2.4116 || timer: 0.3316 sec.
iter 14500 || Loss: 2.0436 || timer: 0.3317 sec.
iter 14510 || Loss: 2.3180 || timer: 0.3304 sec.
iter 14520 || Loss: 2.6400 || timer: 0.3346 sec.
iter 14530 || Loss: 2.1286 || timer: 0.3340 sec.
iter 14540 || Loss: 1.8781 || timer: 0.3314 sec.
iter 14550 || Loss: 2.4131 || timer: 0.3345 sec.
iter 14560 || Loss: 2.4493 || timer: 0.3317 sec.
iter 14570 || Loss: 2.5301 || timer: 0.3322 sec.
iter 14580 || Loss: 2.2215 || timer: 0.3324 sec.
iter 14590 || Loss: 1.9513 || timer: 0.3322 sec.
iter 14600 || Loss: 2.2842 || timer: 0.3311 sec.
iter 14610 || Loss: 2.2119 || timer: 0.3315 sec.
iter 14620 || Loss: 2.3743 || timer: 0.3313 sec.
iter 14630 || Loss: 2.2361 || timer: 0.3314 sec.
iter 14640 || Loss: 2.6322 || timer: 0.3325 sec.
iter 14650 || Loss: 2.6985 || timer: 0.3327 sec.
iter 14660 || Loss: 2.4678 || timer: 0.3339 sec.
iter 14670 || Loss: 2.2504 || timer: 0.3341 sec.
iter 14680 || Loss: 2.2866 || timer: 0.3313 sec.
iter 14690 || Loss: 2.3656 || timer: 0.3342 sec.
iter 14700 || Loss: 2.0993 || timer: 0.3316 sec.
iter 14710 || Loss: 2.2141 || timer: 0.3345 sec.
iter 14720 || Loss: 2.0596 || timer: 0.3329 sec.
iter 14730 || Loss: 2.7533 || timer: 0.3312 sec.
iter 14740 || Loss: 2.5332 || timer: 0.3338 sec.
iter 14750 || Loss: 2.0682 || timer: 0.3308 sec.
iter 14760 || Loss: 2.3004 || timer: 0.3328 sec.
iter 14770 || Loss: 2.3539 || timer: 0.3345 sec.
iter 14780 || Loss: 2.3370 || timer: 0.3306 sec.
iter 14790 || Loss: 2.7216 || timer: 0.3319 sec.
iter 14800 || Loss: 2.0896 || timer: 0.3326 sec.
iter 14810 || Loss: 2.4432 || timer: 0.3348 sec.
iter 14820 || Loss: 2.3044 || timer: 0.3368 sec.
iter 14830 || Loss: 2.3576 || timer: 0.3312 sec.
iter 14840 || Loss: 2.2959 || timer: 0.3316 sec.
iter 14850 || Loss: 2.1987 || timer: 0.3324 sec.
iter 14860 || Loss: 2.3434 || timer: 0.3314 sec.
iter 14870 || Loss: 2.7479 || timer: 0.3335 sec.
iter 14880 || Loss: 2.0331 || timer: 0.3321 sec.
iter 14890 || Loss: 2.7003 || timer: 0.3348 sec.
iter 14900 || Loss: 2.0546 || timer: 0.3337 sec.
iter 14910 || Loss: 2.2894 || timer: 0.3322 sec.
iter 14920 || Loss: 2.3401 || timer: 0.3347 sec.
iter 14930 || Loss: 2.5148 || timer: 0.3301 sec.
iter 14940 || Loss: 2.1849 || timer: 0.3323 sec.
iter 14950 || Loss: 2.4688 || timer: 0.3334 sec.
iter 14960 || Loss: 2.1770 || timer: 0.3320 sec.
iter 14970 || Loss: 2.2963 || timer: 0.3319 sec.
iter 14980 || Loss: 2.2316 || timer: 0.3349 sec.
iter 14990 || Loss: 1.9640 || timer: 0.3326 sec.
iter 15000 || Loss: 2.8121 || Saving state, iter: 15000
timer: 0.3336 sec.
iter 15010 || Loss: 2.4559 || timer: 0.3319 sec.
iter 15020 || Loss: 2.1731 || timer: 0.3327 sec.
iter 15030 || Loss: 2.6630 || timer: 0.3334 sec.
iter 15040 || Loss: 2.0538 || timer: 0.3332 sec.
iter 15050 || Loss: 2.3283 || timer: 0.3339 sec.
iter 15060 || Loss: 1.9632 || timer: 0.3352 sec.
iter 15070 || Loss: 1.8718 || timer: 0.3321 sec.
iter 15080 || Loss: 2.2840 || timer: 0.3337 sec.
iter 15090 || Loss: 2.3671 || timer: 0.3354 sec.
iter 15100 || Loss: 1.9140 || timer: 0.3326 sec.
iter 15110 || Loss: 2.1229 || timer: 0.3306 sec.
iter 15120 || Loss: 2.0090 || timer: 0.3327 sec.
iter 15130 || Loss: 1.8410 || timer: 0.3339 sec.
iter 15140 || Loss: 2.6899 || timer: 0.3314 sec.
iter 15150 || Loss: 1.7333 || timer: 0.3317 sec.
iter 15160 || Loss: 2.2236 || timer: 0.3334 sec.
iter 15170 || Loss: 3.0671 || timer: 0.3310 sec.
iter 15180 || Loss: 2.1040 || timer: 0.3339 sec.
iter 15190 || Loss: 2.0503 || timer: 0.3319 sec.
iter 15200 || Loss: 2.1189 || timer: 0.3358 sec.
iter 15210 || Loss: 2.0090 || timer: 0.3321 sec.
iter 15220 || Loss: 2.3207 || timer: 0.3345 sec.
iter 15230 || Loss: 1.8558 || timer: 0.3316 sec.
iter 15240 || Loss: 1.8265 || timer: 0.3317 sec.
iter 15250 || Loss: 2.0191 || timer: 0.3334 sec.
iter 15260 || Loss: 2.2913 || timer: 0.3348 sec.
iter 15270 || Loss: 2.0610 || timer: 0.3356 sec.
iter 15280 || Loss: 1.8957 || timer: 0.3328 sec.
iter 15290 || Loss: 2.3927 || timer: 0.3331 sec.
iter 15300 || Loss: 2.3018 || timer: 0.3327 sec.
iter 15310 || Loss: 2.4202 || timer: 0.3347 sec.
iter 15320 || Loss: 2.4760 || timer: 0.3326 sec.
iter 15330 || Loss: 1.8711 || timer: 0.3498 sec.
iter 15340 || Loss: 2.0719 || timer: 0.3329 sec.
iter 15350 || Loss: 2.3961 || timer: 0.3331 sec.
iter 15360 || Loss: 2.2233 || timer: 0.3339 sec.
iter 15370 || Loss: 2.3137 || timer: 0.3338 sec.
iter 15380 || Loss: 1.8409 || timer: 0.3328 sec.
iter 15390 || Loss: 1.8453 || timer: 0.3307 sec.
iter 15400 || Loss: 1.8292 || timer: 0.3319 sec.
iter 15410 || Loss: 2.3091 || timer: 0.3304 sec.
iter 15420 || Loss: 2.3069 || timer: 0.3323 sec.
iter 15430 || Loss: 2.0541 || timer: 0.3323 sec.
iter 15440 || Loss: 3.4264 || timer: 0.3318 sec.
iter 15450 || Loss: 2.0753 || timer: 0.3319 sec.
iter 15460 || Loss: 1.9755 || timer: 0.3336 sec.
iter 15470 || Loss: 2.4208 || timer: 0.3325 sec.
iter 15480 || Loss: 1.7217 || timer: 0.3341 sec.
iter 15490 || Loss: 2.0221 || timer: 0.3318 sec.
iter 15500 || Loss: 2.0495 || timer: 0.3358 sec.
iter 15510 || Loss: 2.4458 || timer: 0.3328 sec.
iter 15520 || Loss: 2.0414 || timer: 0.3308 sec.
iter 15530 || Loss: 2.2149 || timer: 0.3348 sec.
iter 15540 || Loss: 1.9706 || timer: 0.3322 sec.
iter 15550 || Loss: 1.9538 || timer: 0.3332 sec.
iter 15560 || Loss: 2.0232 || timer: 0.3310 sec.
iter 15570 || Loss: 2.5243 || timer: 0.3327 sec.
iter 15580 || Loss: 1.9682 || timer: 0.3351 sec.
iter 15590 || Loss: 1.9572 || timer: 0.3335 sec.
iter 15600 || Loss: 2.6351 || timer: 0.3321 sec.
iter 15610 || Loss: 2.0722 || timer: 0.3353 sec.
iter 15620 || Loss: 2.1186 || timer: 0.3341 sec.
iter 15630 || Loss: 1.8720 || timer: 0.3324 sec.
iter 15640 || Loss: 2.3889 || timer: 0.3319 sec.
iter 15650 || Loss: 1.8567 || timer: 0.3374 sec.
iter 15660 || Loss: 1.9722 || timer: 0.3315 sec.
iter 15670 || Loss: 2.2540 || timer: 0.3322 sec.
iter 15680 || Loss: 2.0617 || timer: 0.3346 sec.
iter 15690 || Loss: 1.9650 || timer: 0.3322 sec.
iter 15700 || Loss: 2.0238 || timer: 0.3339 sec.
iter 15710 || Loss: 2.1407 || timer: 0.3326 sec.
iter 15720 || Loss: 1.8785 || timer: 0.3346 sec.
iter 15730 || Loss: 2.4506 || timer: 0.3355 sec.
iter 15740 || Loss: 1.9134 || timer: 0.3352 sec.
iter 15750 || Loss: 1.7143 || timer: 0.3287 sec.
iter 15760 || Loss: 1.9917 || timer: 0.3331 sec.
iter 15770 || Loss: 1.8959 || timer: 0.3325 sec.
iter 15780 || Loss: 2.0606 || timer: 0.3323 sec.
iter 15790 || Loss: 1.8663 || timer: 0.3329 sec.
iter 15800 || Loss: 1.6926 || timer: 0.3326 sec.
iter 15810 || Loss: 1.9535 || timer: 0.3306 sec.
iter 15820 || Loss: 2.0877 || timer: 0.3334 sec.
iter 15830 || Loss: 1.7543 || timer: 0.3311 sec.
iter 15840 || Loss: 1.9928 || timer: 0.3324 sec.
iter 15850 || Loss: 2.9252 || timer: 0.3315 sec.
iter 15860 || Loss: 2.4793 || timer: 0.3331 sec.
iter 15870 || Loss: 1.9304 || timer: 0.3326 sec.
iter 15880 || Loss: 1.8634 || timer: 0.3301 sec.
iter 15890 || Loss: 1.7914 || timer: 0.3345 sec.
iter 15900 || Loss: 1.7208 || timer: 0.3328 sec.
iter 15910 || Loss: 2.0998 || timer: 0.3322 sec.
iter 15920 || Loss: 2.0197 || timer: 0.3322 sec.
iter 15930 || Loss: 2.0113 || timer: 0.3335 sec.
iter 15940 || Loss: 1.8766 || timer: 0.3338 sec.
iter 15950 || Loss: 2.1199 || timer: 0.3341 sec.
iter 15960 || Loss: 2.1719 || timer: 0.3329 sec.
iter 15970 || Loss: 2.0880 || timer: 0.3339 sec.
iter 15980 || Loss: 2.2202 || timer: 0.3515 sec.
iter 15990 || Loss: 2.3782 || timer: 0.3333 sec.
iter 16000 || Loss: 1.7990 || timer: 0.3347 sec.
iter 16010 || Loss: 2.1213 || timer: 0.3332 sec.
iter 16020 || Loss: 2.0190 || timer: 0.3318 sec.
iter 16030 || Loss: 1.9758 || timer: 0.3336 sec.
iter 16040 || Loss: 1.8357 || timer: 0.3336 sec.
iter 16050 || Loss: 1.7909 || timer: 0.3304 sec.
iter 16060 || Loss: 2.0293 || timer: 0.3321 sec.
iter 16070 || Loss: 1.9040 || timer: 0.3329 sec.
iter 16080 || Loss: 1.7199 || timer: 0.3314 sec.
iter 16090 || Loss: 1.9521 || timer: 0.3313 sec.
iter 16100 || Loss: 1.6440 || timer: 0.3342 sec.
iter 16110 || Loss: 2.2103 || timer: 0.3330 sec.
iter 16120 || Loss: 1.8716 || timer: 0.3328 sec.
iter 16130 || Loss: 2.1721 || timer: 0.3304 sec.
iter 16140 || Loss: 1.9387 || timer: 0.3334 sec.
iter 16150 || Loss: 2.1142 || timer: 0.3349 sec.
iter 16160 || Loss: 2.4871 || timer: 0.3325 sec.
iter 16170 || Loss: 2.1852 || timer: 0.3312 sec.
iter 16180 || Loss: 2.3562 || timer: 0.3327 sec.
iter 16190 || Loss: 2.0649 || timer: 0.3325 sec.
iter 16200 || Loss: 2.5645 || timer: 0.3321 sec.
iter 16210 || Loss: 1.8336 || timer: 0.3326 sec.
iter 16220 || Loss: 2.0468 || timer: 0.3342 sec.
iter 16230 || Loss: 2.2312 || timer: 0.3341 sec.
iter 16240 || Loss: 2.0513 || timer: 0.3322 sec.
iter 16250 || Loss: 1.9025 || timer: 0.3333 sec.
iter 16260 || Loss: 1.9589 || timer: 0.3349 sec.
iter 16270 || Loss: 2.0941 || timer: 0.3298 sec.
iter 16280 || Loss: 1.8964 || timer: 0.3304 sec.
iter 16290 || Loss: 2.0954 || timer: 0.3376 sec.
iter 16300 || Loss: 2.2154 || timer: 0.3357 sec.
iter 16310 || Loss: 1.6551 || timer: 0.3303 sec.
iter 16320 || Loss: 1.8075 || timer: 0.3350 sec.
iter 16330 || Loss: 2.6102 || timer: 0.3311 sec.
iter 16340 || Loss: 1.7341 || timer: 0.3309 sec.
iter 16350 || Loss: 1.8555 || timer: 0.3368 sec.
iter 16360 || Loss: 1.9269 || timer: 0.3334 sec.
iter 16370 || Loss: 2.2617 || timer: 0.3341 sec.
iter 16380 || Loss: 2.0574 || timer: 0.3318 sec.
iter 16390 || Loss: 2.1332 || timer: 0.3321 sec.
iter 16400 || Loss: 2.2215 || timer: 0.3329 sec.
iter 16410 || Loss: 1.8656 || timer: 0.3315 sec.
iter 16420 || Loss: 2.5328 || timer: 0.3313 sec.
iter 16430 || Loss: 1.8250 || timer: 0.3350 sec.
iter 16440 || Loss: 2.3615 || timer: 0.3304 sec.
iter 16450 || Loss: 2.0395 || timer: 0.3341 sec.
iter 16460 || Loss: 2.4178 || timer: 0.3318 sec.
iter 16470 || Loss: 2.2111 || timer: 0.3321 sec.
iter 16480 || Loss: 1.8032 || timer: 0.3336 sec.
iter 16490 || Loss: 2.6779 || timer: 0.3318 sec.
iter 16500 || Loss: 1.8633 || timer: 0.3340 sec.
iter 16510 || Loss: 2.3134 || timer: 0.3326 sec.
iter 16520 || Loss: 1.9445 || timer: 0.3353 sec.
iter 16530 || Loss: 1.7555 || timer: 0.3319 sec.
iter 16540 || Loss: 1.6816 || timer: 0.3320 sec.
iter 16550 || Loss: 2.1324 || timer: 0.3325 sec.
iter 16560 || Loss: 1.7133 || timer: 0.3313 sec.
iter 16570 || Loss: 1.7261 || timer: 0.3308 sec.
iter 16580 || Loss: 1.9505 || timer: 0.3331 sec.
iter 16590 || Loss: 2.0102 || timer: 0.3339 sec.
iter 16600 || Loss: 1.7827 || timer: 0.3312 sec.
iter 16610 || Loss: 1.9531 || timer: 0.3344 sec.
iter 16620 || Loss: 1.8940 || timer: 0.3327 sec.
iter 16630 || Loss: 2.4047 || timer: 0.3316 sec.
iter 16640 || Loss: 1.6790 || timer: 0.3319 sec.
iter 16650 || Loss: 1.7660 || timer: 0.3316 sec.
iter 16660 || Loss: 1.8480 || timer: 0.3298 sec.
iter 16670 || Loss: 1.8045 || timer: 0.3309 sec.
iter 16680 || Loss: 2.3541 || timer: 0.3320 sec.
iter 16690 || Loss: 2.2411 || timer: 0.3318 sec.
iter 16700 || Loss: 2.0108 || timer: 0.3340 sec.
iter 16710 || Loss: 2.1331 || timer: 0.3325 sec.
iter 16720 || Loss: 2.4973 || timer: 0.3332 sec.
iter 16730 || Loss: 1.8889 || timer: 0.3327 sec.
iter 16740 || Loss: 2.4296 || timer: 0.3327 sec.
iter 16750 || Loss: 2.3466 || timer: 0.3343 sec.
iter 16760 || Loss: 1.9922 || timer: 0.3342 sec.
iter 16770 || Loss: 2.0061 || timer: 0.3348 sec.
iter 16780 || Loss: 2.4003 || timer: 0.3318 sec.
iter 16790 || Loss: 1.8569 || timer: 0.3304 sec.
iter 16800 || Loss: 2.1178 || timer: 0.3328 sec.
iter 16810 || Loss: 1.9901 || timer: 0.3337 sec.
iter 16820 || Loss: 1.9870 || timer: 0.3314 sec.
iter 16830 || Loss: 2.5251 || timer: 0.3315 sec.
iter 16840 || Loss: 2.2105 || timer: 0.3315 sec.
iter 16850 || Loss: 1.8843 || timer: 0.3308 sec.
iter 16860 || Loss: 2.2595 || timer: 0.3326 sec.
iter 16870 || Loss: 2.3879 || timer: 0.3303 sec.
iter 16880 || Loss: 2.3217 || timer: 0.3315 sec.
iter 16890 || Loss: 2.2046 || timer: 0.3356 sec.
iter 16900 || Loss: 2.6652 || timer: 0.3335 sec.
iter 16910 || Loss: 1.8572 || timer: 0.3322 sec.
iter 16920 || Loss: 2.1594 || timer: 0.3336 sec.
iter 16930 || Loss: 2.2855 || timer: 0.3316 sec.
iter 16940 || Loss: 2.0241 || timer: 0.3338 sec.
iter 16950 || Loss: 2.0755 || timer: 0.3347 sec.
iter 16960 || Loss: 2.1314 || timer: 0.3351 sec.
iter 16970 || Loss: 2.0723 || timer: 0.3321 sec.
iter 16980 || Loss: 1.8756 || timer: 0.3323 sec.
iter 16990 || Loss: 2.1909 || timer: 0.3321 sec.
iter 17000 || Loss: 2.0053 || timer: 0.3307 sec.
iter 17010 || Loss: 2.2659 || timer: 0.3328 sec.
iter 17020 || Loss: 1.7809 || timer: 0.3316 sec.
iter 17030 || Loss: 2.3199 || timer: 0.3319 sec.
iter 17040 || Loss: 2.5864 || timer: 0.3332 sec.
iter 17050 || Loss: 1.8928 || timer: 0.3323 sec.
iter 17060 || Loss: 1.8290 || timer: 0.3311 sec.
iter 17070 || Loss: 2.4211 || timer: 0.3329 sec.
iter 17080 || Loss: 2.3921 || timer: 0.3324 sec.
iter 17090 || Loss: 3.4348 || timer: 0.3357 sec.
iter 17100 || Loss: 1.9078 || timer: 0.3343 sec.
iter 17110 || Loss: 1.7342 || timer: 0.3311 sec.
iter 17120 || Loss: 1.9292 || timer: 0.3302 sec.
iter 17130 || Loss: 2.1461 || timer: 0.3313 sec.
iter 17140 || Loss: 2.2159 || timer: 0.3321 sec.
iter 17150 || Loss: 2.3579 || timer: 0.3333 sec.
iter 17160 || Loss: 1.9657 || timer: 0.3321 sec.
iter 17170 || Loss: 1.8197 || timer: 0.3319 sec.
iter 17180 || Loss: 2.0094 || timer: 0.3326 sec.
iter 17190 || Loss: 1.8030 || timer: 0.3341 sec.
iter 17200 || Loss: 1.9992 || timer: 0.3315 sec.
iter 17210 || Loss: 2.0824 || timer: 0.3327 sec.
iter 17220 || Loss: 1.6764 || timer: 0.3352 sec.
iter 17230 || Loss: 2.1589 || timer: 0.3319 sec.
iter 17240 || Loss: 2.1025 || timer: 0.3371 sec.
iter 17250 || Loss: 2.0209 || timer: 0.3330 sec.
iter 17260 || Loss: 2.4058 || timer: 0.3322 sec.
iter 17270 || Loss: 1.9659 || timer: 0.3322 sec.
iter 17280 || Loss: 2.0909 || timer: 0.3354 sec.
iter 17290 || Loss: 2.1657 || timer: 0.3358 sec.
iter 17300 || Loss: 1.8617 || timer: 0.3321 sec.
iter 17310 || Loss: 1.9914 || timer: 0.3352 sec.
iter 17320 || Loss: 2.0657 || timer: 0.3315 sec.
iter 17330 || Loss: 1.8509 || timer: 0.3320 sec.
iter 17340 || Loss: 2.0481 || timer: 0.3313 sec.
iter 17350 || Loss: 1.9202 || timer: 0.3331 sec.
iter 17360 || Loss: 1.8091 || timer: 0.3325 sec.
iter 17370 || Loss: 1.8249 || timer: 0.3312 sec.
iter 17380 || Loss: 1.8578 || timer: 0.3330 sec.
iter 17390 || Loss: 1.6504 || timer: 0.3345 sec.
iter 17400 || Loss: 2.2541 || timer: 0.3311 sec.
iter 17410 || Loss: 2.0126 || timer: 0.3353 sec.
iter 17420 || Loss: 1.9663 || timer: 0.3318 sec.
iter 17430 || Loss: 2.0976 || timer: 0.3320 sec.
iter 17440 || Loss: 2.1665 || timer: 0.3325 sec.
iter 17450 || Loss: 2.2342 || timer: 0.3350 sec.
iter 17460 || Loss: 2.0980 || timer: 0.3345 sec.
iter 17470 || Loss: 2.1253 || timer: 0.3306 sec.
iter 17480 || Loss: 1.7736 || timer: 0.3325 sec.
iter 17490 || Loss: 2.5285 || timer: 0.3324 sec.
iter 17500 || Loss: 2.5790 || timer: 0.3328 sec.
iter 17510 || Loss: 2.1050 || timer: 0.3343 sec.
iter 17520 || Loss: 2.2325 || timer: 0.3313 sec.
iter 17530 || Loss: 1.8870 || timer: 0.3301 sec.
iter 17540 || Loss: 1.9448 || timer: 0.3335 sec.
iter 17550 || Loss: 2.1161 || timer: 0.3302 sec.
iter 17560 || Loss: 1.8100 || timer: 0.3323 sec.
iter 17570 || Loss: 2.2371 || timer: 0.3497 sec.
iter 17580 || Loss: 2.1155 || timer: 0.3348 sec.
iter 17590 || Loss: 1.7057 || timer: 0.3312 sec.
iter 17600 || Loss: 1.9374 || timer: 0.3313 sec.
iter 17610 || Loss: 1.8829 || timer: 0.3326 sec.
iter 17620 || Loss: 1.7691 || timer: 0.3344 sec.
iter 17630 || Loss: 1.7975 || timer: 0.3332 sec.
iter 17640 || Loss: 2.1236 || timer: 0.3332 sec.
iter 17650 || Loss: 1.7121 || timer: 0.3323 sec.
iter 17660 || Loss: 2.1526 || timer: 0.3338 sec.
iter 17670 || Loss: 1.8359 || timer: 0.3304 sec.
iter 17680 || Loss: 2.0895 || timer: 0.3322 sec.
iter 17690 || Loss: 1.8975 || timer: 0.3323 sec.
iter 17700 || Loss: 2.0359 || timer: 0.3323 sec.
iter 17710 || Loss: 2.2263 || timer: 0.3321 sec.
iter 17720 || Loss: 2.1529 || timer: 0.3334 sec.
iter 17730 || Loss: 2.0908 || timer: 0.3335 sec.
iter 17740 || Loss: 2.4456 || timer: 0.3352 sec.
iter 17750 || Loss: 1.9763 || timer: 0.3333 sec.
iter 17760 || Loss: 2.1445 || timer: 0.3347 sec.
iter 17770 || Loss: 1.9992 || timer: 0.3322 sec.
iter 17780 || Loss: 1.9785 || timer: 0.3319 sec.
iter 17790 || Loss: 1.9498 || timer: 0.3369 sec.
iter 17800 || Loss: 2.1721 || timer: 0.3343 sec.
iter 17810 || Loss: 1.7919 || timer: 0.3306 sec.
iter 17820 || Loss: 2.2055 || timer: 0.3317 sec.
iter 17830 || Loss: 2.9924 || timer: 0.3341 sec.
iter 17840 || Loss: 2.1510 || timer: 0.3309 sec.
iter 17850 || Loss: 1.8780 || timer: 0.3486 sec.
